index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2006-12-13,0148.HK,24.43181800842285,24.5075740814209,22.80303001403809,24.128786087036133,10.18259048461914,4256532.0,0.0,0.0,24.591155176456372,24.16528425550119,23.13070747890786,21.59377267886597,19.179761358237304,True,True,True,False,1.704544067382809,0.9292930603027352,1.3939395904541023,LL,LLLHLL,24.621212005615234,2006-12-20,21.93181800842285,2006-12-22,21.66666603088379,-0.12,21.81818008422852,21.81818008422852,BY1-2006/11/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,148.HK
2008-11-06,0148.HK,9.600756645202637,9.600756645202637,8.484848022460938,9.166666030883787,4.13929557800293,5227536.0,0.0,0.0,9.833402159052048,11.44857010588096,15.644578773489664,19.74952711433348,24.040229684752276,False,False,False,False,1.1159086227416992,1.2237371444702148,1.835605716705322,LL,LLLHLL,10.803030014038086,2008-11-10,7.280303001403809,2008-11-21,6.666666030883789,-0.38,6.765151023864746,6.765151023864746,BY1-2008/10/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,148.HK
2020-12-02,0148.HK,29.100000381469727,29.100000381469727,28.350000381469727,28.64999961853028,20.834476470947266,997993.0,0.0,0.0,28.90750656780169,28.13646701021014,27.092596206668414,25.635542035935444,23.773684711092024,True,True,True,False,0.75,0.8500002622604361,1.2750003933906542,HL,HLLHHL,30.299999237060547,2020-12-03,29.25,2020-12-07,28.5,-0.06,25.299999237060547,25.299999237060547,BY1-2020/11/06,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,148.HK
2020-12-28,0148.HK,30.100000381469727,31.200000762939453,30.100000381469727,30.850000381469727,22.43433380126953,703000.0,0.0,0.0,29.903484788818343,29.43785587937564,28.362730588304117,26.764557637690675,24.491205659807672,True,True,True,False,1.1000003814697266,0.8781251907348633,1.317187786102295,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2020/11/06,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,148.HK
2021-01-04,0148.HK,32.79999923706055,33.900001525878906,32.45000076293945,33.150001525878906,24.106904983520508,1069100.0,0.0,0.0,31.262990932662117,30.26147658833544,28.87307523301132,27.12018037222313,24.68986592155844,True,True,True,False,1.4500007629394531,0.8428570883614679,1.2642856325422018,HH,HHHLHH,31.799999237060547,2021-01-05,34.79999923706055,2021-01-11,35.95000076293945,0.13,29.350000381469727,28.5,TP2-2020/11/06,True,True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,148.HK
2020-07-14,1508.HK,0.9900000095367432,0.9900000095367432,0.9300000071525574,0.9399999976158142,0.69891756772995,38112000.0,0.0,0.0,0.9463619201191568,0.906966951402386,0.8932328229161086,0.9414656350415744,1.106714045399377,False,False,True,False,0.0600000023841857,0.0366666714350382,0.0550000071525573,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/06/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1508.HK
2024-10-09,1508.HK,1.0299999713897705,1.0499999523162842,0.9100000262260436,0.9300000071525574,0.8882476091384888,125763000.0,0.0,0.0,0.9602154719030978,0.8523674658364586,0.7432371363990926,0.6643979805261605,0.5872021538305289,True,True,True,False,0.1399999260902406,0.0461538296479445,0.0692307444719167,HL,HLLHLL,1.0399999618530271,2024-10-10,0.8700000047683716,2024-10-15,0.8500000238418579,-0.18,0.6399999856948853,0.6200000047683716,BY1-2024/09/05,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1508.HK
2016-02-04,1513.HK,15.953573226928713,16.294946670532227,15.04323959350586,16.249431610107422,10.598862648010254,298923.0,0.0,0.0,15.81648612574552,15.729404712307026,15.98513315508501,16.569721040869275,17.200026268742572,False,False,False,False,1.2517070770263672,0.4307822499956403,0.6461733749934605,HL,HLLHLL,16.3859806060791,2016-02-05,14.770140647888184,2016-02-12,14.656349182128906,-0.11,14.15566635131836,14.15566635131836,BY1-2016/01/13,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1513.HK
2016-02-19,1513.HK,16.363222122192383,16.477014541625977,15.930813789367676,16.044605255126953,10.465262413024902,189227.0,0.0,0.0,15.846608317458251,15.76731162918524,15.92958376085058,16.452241920077793,17.111445883615673,False,False,False,False,0.5462007522583008,0.3711357850294851,0.5567036775442276,HH,HHHLLH,15.862539291381836,2016-02-23,16.11288070678711,2016-02-24,16.3859806060791,0.03,14.656349182128906,14.15566635131836,TP1-2016/01/13,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1513.HK
2015-01-07,1515.HK,14.5,14.539999961853027,13.720000267028809,14.0600004196167,11.52450466156006,3953000.0,0.0,0.0,13.933411935505768,13.886464213325583,13.871806931152172,13.448277043856638,12.54739481127836,True,True,True,False,0.8199996948242188,0.56125009059906,0.8418751358985899,HL,HLHHLL,15.960000038146973,2015-01-09,13.720000267028809,2015-01-19,13.4399995803833,-0.16,12.279999732971191,12.279999732971191,BY1-2014/12/10,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1515.HK
2015-01-09,1515.HK,15.199999809265137,15.960000038146973,15.140000343322754,15.579999923706056,12.770395278930664,5106500.0,0.0,0.0,14.41823446769144,14.136428596189877,13.988084761177088,13.52410188725148,12.59236878474544,True,True,True,False,0.8199996948242188,0.6152941759894874,0.9229412639842312,HH,HHLLLH,13.4399995803833,2015-01-19,14.279999732971191,2015-01-22,14.4399995803833,0.07,13.0,12.279999732971191,TP1-2014/12/10,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1515.HK
2018-02-28,1515.HK,10.380000114440918,10.420000076293944,9.81999969482422,10.020000457763672,8.418869018554688,21555100.0,0.0,0.0,10.6433051906431,10.686350287054871,10.532700745487434,10.321494803488635,10.288256389082386,False,False,False,False,0.600000381469723,0.417222181955973,0.6258332729339595,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1515.HK
2018-03-05,1515.HK,9.880000114440918,9.920000076293944,9.449999809265137,9.449999809265137,7.939949989318848,6669000.0,0.0,0.0,10.222321110955813,10.45781783354248,10.442745608806618,10.28764896593313,10.275305362158845,False,False,False,False,0.4700002670288068,0.408749938011169,0.6131249070167535,LL,LLLHLL,10.15999984741211,2018-03-15,9.619999885559082,2018-03-23,9.359999656677246,-0.08,9.449999809265137,9.449999809265137,CL1-2018/02/07,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1515.HK
2023-08-08,1516.HK,2.490000009536743,2.490000009536743,2.2799999713897705,2.2799999713897705,1.7874014377593994,14278800.0,0.0,0.0,2.404219791819932,2.3410166037343094,2.3711240574836934,2.573270926289226,3.6009739986987754,False,False,False,False,0.2100000381469726,0.1321428673607963,0.1982143010411944,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/07/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2023-09-04,1516.HK,2.549999952316284,2.759999990463257,2.509999990463257,2.690000057220459,2.108819961547852,42705091.0,0.0,0.0,2.4394911100245933,2.368757663877997,2.3579081768579333,2.5010867521811604,3.430300946402949,False,False,True,False,0.25,0.1474999934434891,0.2212499901652336,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2023/07/20,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2023-09-22,1516.HK,2.4800000190734863,3.509999990463257,2.4200000762939453,3.3299999237060547,2.610546588897705,209948151.0,0.0,0.0,2.661583468753166,2.5690589256412406,2.478504270710036,2.5364984896657945,3.353856076777261,False,False,True,False,1.0899999141693115,0.1799999713897705,0.2699999570846558,HH,HHLLLH,2.259999990463257,2023-10-04,2.299999952316284,2023-10-10,2.539999961853028,0.12,2.2699999809265137,2.2699999809265137,TP2-2023/07/20,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2024-10-08,1516.HK,2.6700000762939453,2.6700000762939453,2.069999933242798,2.0799999237060547,1.8956362009048464,103438514.0,0.0,0.0,2.2732281342552385,2.0385317853064957,1.879511453891017,1.8518748767930764,2.0692086016907973,False,True,True,False,0.6000001430511475,0.1421428322792052,0.2132142484188079,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2025-08-20,1516.HK,1.9600000381469729,1.9900000095367432,1.909999966621399,1.940000057220459,1.940000057220459,32778965.0,0.0,0.0,1.8833152434559568,1.8531515781832648,1.8196993693697263,1.785519686669862,1.815655510093738,False,True,True,False,0.0800000429153442,0.0486666679382324,0.0730000019073487,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/07/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2025-08-27,1516.HK,1.7999999523162842,1.809999942779541,1.7100000381469729,1.7200000286102295,1.7200000286102295,47489248.0,0.0,0.0,1.8502313060667628,1.848567352414893,1.8242533973679536,1.7913157408085965,1.816899197535856,False,True,True,False,0.0999999046325681,0.0553333282470703,0.0829999923706055,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/07/28,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1516.HK
2002-08-29,0152.HK,2.5999999046325684,2.5999999046325684,2.549999952316284,2.5999999046325684,0.9477863311767578,355750.0,0.0,0.0,2.6268134604020514,2.679278713352757,2.8912932956114346,3.074667962107247,3.275012895263739,False,False,False,False,0.0499999523162841,0.0993333180745443,0.1489999771118165,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2002/08/07,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,152.HK
2009-10-28,0152.HK,5.699999809265137,5.699999809265137,5.400000095367432,5.400000095367432,2.228522062301636,7862988.0,0.0,0.0,5.591017436019708,5.539145277120186,5.565189765160107,5.414724441055381,5.204812845407591,False,False,False,False,0.2999997138977051,0.2224999904632568,0.3337499856948852,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/09/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,152.HK
2009-11-04,0152.HK,5.900000095367432,6.0,5.800000190734863,6.0,2.47613525390625,20496631.0,0.0,0.0,5.676955696724587,5.594547749878455,5.58483934946021,5.438712897875304,5.222767709693998,True,True,True,False,0.1999998092651367,0.2249999761581421,0.3374999642372132,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2009/09/22,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,152.HK
2018-10-10,0152.HK,15.5,15.800000190734863,15.260000228881836,15.539999961853027,9.477575302124023,2097747.0,0.0,0.0,15.555050050681164,15.312254810444012,15.084440986469335,15.23373148521989,15.149432716807285,False,False,True,False,0.5399999618530273,0.3773332595825195,0.5659998893737792,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/09/04,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,152.HK
2024-10-09,0152.HK,7.070000171661377,7.139999866485596,6.559999942779541,6.659999847412109,6.155862808227539,9209184.0,0.0,0.0,6.879783693006696,6.606242856312919,6.432600423402635,6.380639587513741,6.373306223070739,True,True,True,False,0.5799999237060547,0.2706666628519694,0.4059999942779541,HL,HLLHLL,7.019999980926514,2024-10-10,6.53000020980835,2024-10-15,6.429999828338623,-0.08,5.849999904632568,5.679999828338623,BY1-2024/09/05,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,152.HK
2021-11-22,1521.HK,4.190000057220459,4.199999809265137,4.110000133514404,4.119999885559082,4.119999885559082,2610000.0,0.0,0.0,4.227752108353041,4.3592592764772125,4.730054372858493,5.122558171375441,5.164623093525043,False,False,False,False,0.0899996757507324,0.1994444529215494,0.2991666793823242,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/11/03,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2021-11-24,1521.HK,4.210000038146973,4.5,4.210000038146973,4.420000076293945,4.420000076293945,3557078.0,0.0,0.0,4.260065480509987,4.352690635232789,4.698300869186324,5.090933502658089,5.151143894207122,False,False,False,False,0.2899999618530273,0.2005882543676039,0.3008823815514059,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2021/11/03,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2021-12-02,1521.HK,4.579999923706055,4.829999923706055,4.360000133514404,4.659999847412109,4.659999847412109,8508826.0,0.0,0.0,4.43830628561745,4.414088924725756,4.654224947335794,5.022884574719627,5.1200487444827,False,False,False,False,0.4699997901916504,0.2099999539992388,0.3149999309988582,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2021/11/03,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2021-12-08,1521.HK,4.889999866485596,5.260000228881836,4.889999866485596,4.909999847412109,4.909999847412109,10066938.0,0.0,0.0,4.631065290612461,4.523790730671337,4.670959674077085,5.003051920203254,5.108818857194253,False,False,False,False,0.3700003623962402,0.2523529249079087,0.3785293873618631,HH,HHLLLH,3.5,2021-12-22,3.9800000190734863,2022-01-04,4.019999980926514,0.15,3.5799999237060547,3.5799999237060547,TP3-2021/11/03,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2022-01-21,1521.HK,4.0,4.070000171661377,3.900000095367432,3.920000076293945,3.920000076293945,1560000.0,0.0,0.0,4.026470587620587,4.0135115700124,4.1680882578941,4.522311344891967,4.85754241744884,False,False,False,False,0.1700000762939448,0.177999989191691,0.2669999837875365,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/01/04,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2022-02-11,1521.HK,3.4600000381469727,3.5199999809265137,3.1600000858306885,3.289999961853028,3.289999961853028,8746000.0,0.0,0.0,3.663080243345264,3.79748476426761,4.000121478966928,4.361006913914535,4.760955512016429,False,False,False,False,0.3599998950958252,0.2193749696016312,0.3290624544024468,LL,LLLHHL,3.890000104904175,2022-02-21,3.450000047683716,2022-02-22,3.430000066757202,-0.12,3.1600000858306885,3.1600000858306885,CL1-2022/01/04,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2023-04-21,1521.HK,2.4600000381469727,2.5299999713897705,2.4200000762939453,2.490000009536743,2.490000009536743,1612000.0,0.0,0.0,2.4973752111780634,2.456602486574184,2.4820261513881547,2.5119615038131857,2.7559406288564863,False,False,False,False,0.1099998950958252,0.1086666584014892,0.1629999876022339,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/03/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1521.HK
2018-09-26,1523.HK,1.0399999618530271,1.1100000143051147,1.0,1.0800000429153442,0.6564478278160095,120000.0,0.0,0.0,1.069807436278696,1.0532735066410637,1.1066819068557885,1.2401773300186574,1.3608633144893407,False,False,False,False,0.1100000143051147,0.0246153748952425,0.0369230623428638,HL,HLLHLL,1.090000033378601,2018-09-28,0.9900000095367432,2018-10-08,0.949999988079071,-0.13,0.8500000238418579,0.8500000238418579,BY1-2018/08/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1523.HK
2018-10-25,1523.HK,1.0299999713897705,1.0399999618530271,1.0099999904632568,1.0299999713897705,0.6260566115379333,192000.0,0.0,0.0,1.0335856244995023,1.0325960068351112,1.065892935202825,1.1759107011964294,1.316222382563425,False,False,False,False,0.0299999713897702,0.0184615483650794,0.0276923225476191,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/10/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1523.HK
2018-10-31,1523.HK,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.1299999952316284,0.6868388652801514,744000.0,0.0,0.0,1.0675169277488343,1.050804651427203,1.0696061836351625,1.169343879046314,1.309104132946177,False,False,False,False,0.0499999523162841,0.0215384776775653,0.032307716516348,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2018/10/10,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1523.HK
2018-11-02,1523.HK,1.159999966621399,1.2000000476837158,1.159999966621399,1.2000000476837158,0.7293863296508789,1648000.0,0.0,0.0,1.0994121676241984,1.0692719351098658,1.0766183976313204,1.1689931741112802,1.3067399783036426,False,False,False,False,0.0400000810623168,0.0253846370256864,0.0380769555385296,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2018/10/10,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,1523.HK
2018-11-06,1523.HK,1.1799999475479126,1.2899999618530271,1.1799999475479126,1.2899999618530271,0.7840903997421265,3536000.0,0.0,0.0,1.1490279801374672,1.0988448461841327,1.0896350532467565,1.1719911872561852,1.305762851373801,False,False,True,False,0.1100000143051145,0.0378571621009281,0.0567857431513922,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2018/10/10,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,1523.HK
2019-06-25,1548.HK,19.299999237060547,19.479999542236328,18.31999969482422,18.68000030517578,18.68000030517578,5124706.0,0.0,0.0,18.88636571892128,18.472106233596232,17.947127887354068,16.97849669905198,16.23255938397623,True,True,True,False,1.1599998474121094,0.727499961853028,1.091249942779542,HL,HLHHHL,20.700000762939453,2019-06-27,18.979999542236328,2019-07-09,18.559999465942383,-0.1,16.100000381469727,16.100000381469727,BY1-2019/05/29,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1548.HK
2019-06-27,1548.HK,20.100000381469727,20.700000762939453,19.81999969482422,20.049999237060547,20.049999237060547,8124705.0,0.0,0.0,19.24872396348347,18.72268203761625,18.10317337267715,17.09602449933964,16.291967013109996,True,True,True,False,0.8800010681152344,0.7440001169840502,1.116000175476075,HH,HHHLLH,18.559999465942383,2019-07-09,19.68000030517578,2019-07-11,19.920000076293945,0.07,18.280000686645508,16.260000228881836,TP1-2019/05/29,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1548.HK
2020-12-10,1548.HK,11.979999542236328,12.100000381469728,11.699999809265137,11.779999732971191,11.779999732971191,6497659.0,0.0,0.0,11.930688540864242,11.823487214480132,12.185074974633835,13.065830357241756,14.530946870401776,False,False,False,False,0.4000005722045916,0.5035293803495524,0.7552940705243286,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/11/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1548.HK
2021-11-02,1548.HK,30.14999961853028,32.099998474121094,28.39999961853028,28.950000762939453,28.950000762939453,27541707.0,0.0,0.0,32.1532943039455,31.99338723584126,32.48192874220559,31.383732144753576,25.869776145975823,False,False,False,False,3.6999988555908168,2.015625,3.023437499999999,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/10/12,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,1548.HK
