Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2
2022-02-28,2319.HK,50.0,50.95000076293945,48.45000076293945,50.75,45.941654205322266,18429143,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2021/12/28,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2023-03-17,2319.HK,33.400001525878906,34.20000076293945,33.150001525878906,34.150001525878906,31.27463722229004,9709004,0.0,0.0,LH,LHLLHH,32.29999923706055,2023-03-20,34.650001525878906,2023-03-24,34.95000076293945,32.75,SB1-2023/03/17,False,False,False,False,False,True,1.0,4.0,1.0,2.0,1.0,33.62,34.95000076293945,36.28000152587891,,,,,,,
2023-03-28,2319.HK,33.849998474121094,34.099998474121094,33.349998474121094,33.900001525878906,31.04568672180176,5876839,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2023/03/17,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-03-30,2319.HK,33.75,34.400001525878906,32.0,32.599998474121094,29.855138778686523,16910168,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2023/03/17,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-03-28,2319.HK,19.799999237060547,19.979999542236328,19.07999992370605,19.420000076293945,18.80396270751953,24982175,0.0,0.0,LH,LHLLHH,17.5,2025-04-07,20.0,2025-04-10,20.25,18.1200008392334,SB1-2025/03/28,False,False,False,False,False,True,1.0,3.0,1.0,2.0,0.0,18.88,20.25,21.62,,,,,,,
2025-04-22,2319.HK,19.459999084472656,19.459999084472656,18.739999771118164,19.280000686645508,18.66840553283692,28949857,0.0,0.0,HL,HLHLLH,18.81999969482422,2025-04-28,20.14999961853028,2025-05-02,20.299999237060547,17.5,BY1-2025/03/28,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-05-02,2319.HK,19.71999931335449,20.299999237060547,19.31999969482422,20.14999961853028,19.510805130004883,18379414,0.0,0.0,LH,LHHHLL,20.799999237060547,2025-05-07,18.18000030517578,2025-05-13,18.07999992370605,18.739999771118164,TP1-2025/03/28,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-05-27,2319.HK,17.899999618530273,17.959999084472656,17.459999084472656,17.520000457763672,16.964235305786133,26504386,0.0,0.0,LL,LLLHLL,18.0,2025-05-28,17.540000915527344,2025-06-02,17.139999389648438,17.459999084472656,CL2-2025/03/28,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2010-05-24,2318.HK,30.600000381469727,31.0,30.100000381469727,30.64999961853028,19.41709899902344,23572460,0.0,0.0,LH,LHLLHH,28.75,2010-05-25,31.950000762939453,2010-05-28,32.0,29.100000381469727,SB1-2010/05/24,False,False,False,False,False,True,1.0,3.0,1.0,2.0,0.0,30.38,32.0,33.620000000000005,,,,,,,
2010-06-08,2318.HK,31.174999237060547,31.174999237060547,30.350000381469727,30.799999237060547,19.61357307434082,17688200,0.0,0.0,HL,HL-HLH,32.0,2010-06-09,31.5,2010-06-14,31.77499961853028,28.75,BY1-2010/05/24,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2010-06-09,2318.HK,30.799999237060547,32.0,30.5,31.0,19.74094009399414,13248880,0.0,0.0,-H,-HLHHL,31.77499961853028,2010-06-14,31.350000381469727,2010-06-18,30.75,28.75,TP1-2010/05/24,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2010-06-21,2318.HK,32.04999923706055,33.70000076293945,31.89999961853028,33.375,21.253347396850582,57285520,0.0,0.0,HH,HHLH-H,33.650001525878906,2010-06-24,33.0,2010-06-28,33.625,30.350000381469727,TP2-2010/05/24,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2011-11-29,2318.HK,27.100000381469727,27.549999237060547,26.475000381469727,27.0,17.388835906982422,16027246,0.0,0.0,LH,LHLLHH,25.25,2011-11-30,30.174999237060547,2011-12-02,30.299999237060547,25.350000381469727,SB1-2011/11/29,False,False,False,False,False,True,1.0,2.0,1.0,1.0,0.0,27.77,30.299999237060547,32.8299984741211,,,,,,,
2011-12-09,2318.HK,27.89999961853028,28.39999961853028,27.64999961853028,27.950000762939453,18.00066566467285,18122414,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2011/11/29,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2011-12-22,2318.HK,25.450000762939453,25.674999237060547,25.049999237060547,25.27499961853028,16.27787971496582,42025710,0.0,0.0,LL,LLHLLH,25.225000381469727,2011-12-29,26.125,2012-01-03,26.25,25.049999237060547,CL1-2011/11/29,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2012-04-05,2318.HK,29.100000381469727,30.575000762939453,29.049999237060547,30.100000381469727,19.38532829284668,24088482,0.0,0.0,LH,LHLLHH,28.700000762939453,2012-04-11,31.02499961853028,2012-04-13,31.549999237060547,28.850000381469727,SB1-2012/04/05,False,False,False,False,False,True,1.0,2.0,0.0,1.0,1.0,30.12,31.549999237060547,32.97999847412109,,,,,,,
2012-05-11,2318.HK,30.299999237060547,30.549999237060547,30.0,30.100000381469727,19.38532829284668,25502298,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2012/04/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2012-05-18,2318.HK,28.549999237060547,29.174999237060547,28.25,28.950000762939453,18.644695281982425,33809642,0.0,0.0,LL,LLLL-L,28.049999237060547,2012-05-23,28.350000381469727,2012-05-28,28.02499961853028,28.25,CL1-2012/04/05,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2014-08-27,2318.HK,32.57500076293945,32.82500076293945,32.150001525878906,32.275001525878906,21.323694229125977,17420932,0.0,0.0,LH,LHLLHH,31.049999237060547,2014-09-02,33.07500076293945,2014-09-05,33.29999923706055,31.200000762939453,SB1-2014/08/27,False,False,False,False,False,True,0.67,2.0,1.0,1.0,0.0,32.17,33.29999923706055,34.42999847412109,,,,,,,
2014-09-10,2318.HK,32.57500076293945,32.625,31.850000381469727,32.07500076293945,21.293380737304688,31652856,0.15745,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2014/08/27,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2014-09-16,2318.HK,31.39999961853028,31.75,31.049999237060547,31.100000381469727,20.646120071411133,19949900,0.0,0.0,LL,LLLLLL,30.075000762939453,2014-09-23,29.475000381469727,2014-10-03,28.52499961853028,30.350000381469727,CL1-2014/08/27,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2017-01-26,2318.HK,40.150001525878906,40.54999923706055,40.04999923706055,40.20000076293945,27.508378982543945,51839309,0.0,0.0,LH,LHLLHH,39.09999847412109,2017-02-03,41.09999847412109,2017-02-07,41.59999847412109,39.25,SB1-2017/01/26,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,40.35,41.59999847412109,42.84999694824217,,,,,,,
2017-09-12,2318.HK,62.79999923706055,62.79999923706055,61.75,62.0,43.32834243774414,28203497,0.0,0.0,LH,LHLLHH,60.70000076293945,2017-09-15,62.84999847412109,2017-09-18,63.400001525878906,60.79999923706055,SB1-2017/09/12,False,False,False,False,False,True,1.0,1.0,0.0,1.0,0.0,62.05,63.400001525878906,64.75000305175782,,,,,,,
2017-09-20,2318.HK,62.70000076293945,62.70000076293945,61.84999847412109,62.400001525878906,43.60788345336914,25296272,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2017/09/12,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2017-09-25,2318.HK,61.29999923706055,61.54999923706055,60.59999847412109,60.84999847412109,42.52467346191406,38969489,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2017/09/12,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2019-08-09,2318.HK,89.4000015258789,89.4000015258789,87.0999984741211,87.44999694824219,63.82283401489258,20607617,0.0,0.0,LH,LHLLHH,85.30000305175781,2019-08-15,90.5500030517578,2019-08-20,92.0,85.80000305175781,SB1-2019/08/09,False,False,False,False,False,True,0.67,2.0,0.0,1.0,1.0,88.65,92.0,95.35,,,,,,,
2019-08-29,2318.HK,90.05000305175781,90.05000305175781,88.55000305175781,90.0,65.68387603759766,16688775,0.0,0.0,LL,LLLHHH,91.3000030517578,2019-08-30,93.8000030517578,2019-09-06,94.8000030517578,85.30000305175781,BY1-2019/08/09,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2019-09-04,2318.HK,91.0,92.1999969482422,90.4000015258789,92.1999969482422,67.91830444335938,33530726,0.837899,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2019/08/09,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2019-09-06,2318.HK,94.8000030517578,94.8000030517578,92.8000030517578,93.8000030517578,69.09693145751953,23833561,0.0,0.0,HH,HHHHHL,95.4000015258789,2019-09-13,93.3000030517578,2019-09-17,92.9499969482422,88.55000305175781,TP2-2019/08/09,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2021-09-27,2318.HK,54.29999923706055,56.45000076293945,54.29999923706055,55.0,42.50958251953125,48380818,0.0,0.0,LH,LHLLHH,48.79999923706055,2021-10-05,59.84999847412109,2021-10-11,60.400001525878906,49.0,SB1-2021/09/27,False,False,False,False,False,True,1.0,4.0,1.0,2.0,1.0,54.6,60.400001525878906,66.20000305175782,,,,,,,
2021-11-01,2318.HK,54.20000076293945,57.29999923706055,53.79999923706055,56.59999847412109,44.6032600402832,27054529,0.0,0.0,HL,HLHLLH,54.0,2021-11-05,56.20000076293945,2021-11-09,57.150001525878906,53.79999923706055,BY1-2021/09/27,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-11-23,2318.HK,56.84999847412109,58.29999923706055,56.650001525878906,57.59999847412109,45.391300201416016,18937719,0.0,0.0,LH,LHLLHH,53.79999923706055,2021-11-30,58.900001525878906,2021-12-09,59.400001525878906,54.29999923706055,SB1-2021/11/23,False,False,False,False,False,True,0.71,5.0,4.0,1.0,0.0,56.6,59.400001525878906,62.20000305175781,,,,,,,
2021-12-14,2318.HK,56.75,57.84999847412109,56.5,57.0,44.91847610473633,19710689,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/11/23,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-01-07,2318.HK,58.0,61.09999847412109,57.54999923706055,61.09999847412109,48.14944839477539,46904651,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2021/11/23,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-01-10,2318.HK,61.29999923706055,62.20000076293945,60.09999847412109,61.900001525878906,48.77989196777344,30731684,0.0,0.0,HH,HHHHHH,62.79999923706055,2022-01-13,65.94999694824219,2022-01-21,65.94999694824219,55.59999847412109,TP2-2021/11/23,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2022-01-20,2318.HK,61.79999923706055,65.9000015258789,61.45000076293945,65.80000305175781,51.85326385498047,65654241,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2021/09/27,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2022-08-22,2318.HK,42.900001525878906,44.5,42.84999847412109,43.5,35.55462646484375,22652730,0.0,0.0,LH,LHLLHH,42.54999923706055,2022-08-23,46.400001525878906,2022-08-25,46.70000076293945,42.84999847412109,SB1-2022/08/22,False,False,False,False,False,True,1.0,2.0,1.0,1.0,0.0,44.62,46.70000076293945,48.78000152587891,,,,,,,
2022-09-20,2318.HK,44.59999847412109,44.75,43.29999923706055,44.04999923706055,36.8745002746582,25955577,1.06211,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/08/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-09-22,2318.HK,41.650001525878906,42.25,41.400001525878906,42.0,35.15842819213867,35529568,0.0,0.0,LL,LLLLLL,37.75,2022-09-29,37.5,2022-10-03,37.0,39.0,CL1-2022/08/22,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2015-01-14,2282.HK,18.540000915527344,18.799999237060547,18.420000076293945,18.5,14.5836181640625,4593514,0.0,0.0,LH,LHLLHH,17.100000381469727,2015-01-20,19.479999542236328,2015-01-27,19.71999931335449,17.299999237060547,SB1-2015/01/14,False,False,False,False,False,True,0.6,3.0,2.0,1.0,0.0,18.41,19.71999931335449,21.029998626708977,,,,,,,
2015-02-04,2282.HK,18.81999969482422,18.920000076293945,18.07999992370605,18.39999961853028,14.504789352416992,8715865,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2015/01/14,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-03-04,2282.HK,17.559999465942383,17.559999465942383,17.040000915527344,17.18000030517578,14.168686866760254,9216180,0.816,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2015/01/14,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2016-01-18,2282.HK,8.819999694824219,8.930000305175781,8.510000228881836,8.770000457763672,7.424434185028076,4546400,0.0,0.0,LH,LHLLHH,7.829999923706055,2016-01-21,9.4399995803833,2016-02-02,9.850000381469728,8.220000267028809,SB1-2016/01/18,False,False,False,False,False,True,0.62,5.0,3.0,1.0,1.0,8.84,9.850000381469728,10.860000762939457,,,,,,,
2016-02-03,2282.HK,9.029999732971191,9.130000114440918,8.710000038146973,8.9399995803833,7.568351745605469,7672876,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/01/18,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-03-18,2282.HK,9.380000114440918,10.760000228881836,9.350000381469728,10.68000030517578,9.041385650634766,20929723,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/01/18,False,True,True,False,False,False,0.0,,,,,,,,,,,,,,
2018-10-22,2282.HK,12.479999542236328,12.859999656677246,12.4399995803833,12.81999969482422,11.34756565093994,3352800,0.0,0.0,LH,LHLLHH,10.779999732971191,2018-10-30,13.300000190734863,2018-11-02,13.5,11.100000381469728,SB1-2018/10/22,False,False,False,False,False,True,0.67,2.0,1.0,1.0,0.0,12.14,13.5,14.86,,,,,,,
2018-11-08,2282.HK,12.800000190734863,12.800000190734863,12.039999961853027,12.140000343322754,10.74566650390625,5872221,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/10/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-12-03,2282.HK,13.9399995803833,15.260000228881836,13.9399995803833,15.119999885559082,13.38339900970459,14864153,0.0,0.0,HH,HHHLLH,13.220000267028809,2018-12-10,13.960000038146973,2018-12-13,14.220000267028809,11.399999618530272,TP2-2018/10/22,False,True,True,False,False,False,0.0,,,,,,,,,,,,,,
2020-12-22,2282.HK,11.460000038146973,11.539999961853027,11.0600004196167,11.199999809265137,10.113707542419434,3365108,0.0,0.0,LH,LHLLHH,10.979999542236328,2020-12-23,11.600000381469728,2020-12-28,11.779999732971191,11.0600004196167,SB1-2020/12/22,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,11.38,11.779999732971191,12.179999465942382,,,,,,,
2021-01-22,2282.HK,11.420000076293944,11.420000076293944,11.0600004196167,11.279999732971191,10.18594741821289,3642783,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-01-25,2282.HK,11.279999732971191,11.279999732971191,10.880000114440918,11.140000343322754,10.059528350830078,4380200,0.0,0.0,LL,LLLHHH,12.220000267028809,2021-02-03,12.539999961853027,2021-02-09,12.739999771118164,10.880000114440918,CL1-2020/12/22,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-06-11,2282.HK,10.960000038146973,10.979999542236328,10.81999969482422,10.9399995803833,10.720779418945312,6621142,0.0,0.0,LH,LHLLHH,10.520000457763672,2025-06-16,11.4399995803833,2025-06-17,11.4399995803833,10.579999923706056,SB1-2025/06/11,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,10.98,11.4399995803833,11.8999991607666,,,,,,,
2025-06-19,2282.HK,11.100000381469728,11.260000228881836,10.899999618530272,11.0,10.779577255249023,5800656,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2025/06/11,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-06-20,2282.HK,11.079999923706056,11.5600004196167,11.039999961853027,11.539999961853027,11.308756828308104,16298830,0.0,0.0,HH,HHHHHH,12.859999656677246,2025-06-26,13.539999961853027,2025-07-02,14.18000030517578,10.520000457763672,TP1-2025/06/11,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-06-24,2282.HK,11.479999542236328,12.140000343322754,11.460000038146973,12.079999923706056,11.837935447692873,11284916,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/06/11,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2018-08-14,2269.HK,26.216665267944336,26.64999961853028,25.5,26.38333320617676,26.38333320617676,8015265,0.0,0.0,LH,LHLLHH,20.066665649414062,2018-08-17,26.78333282470703,2018-08-28,28.16666603088379,22.66666603088379,SB1-2018/08/14,False,False,False,False,False,True,0.71,5.0,2.0,1.0,2.0,24.12,28.16666603088379,32.213332061767574,,,,,,,
2018-09-10,2269.HK,24.466665267944336,24.64999961853028,23.5,24.316665649414062,24.316665649414062,7394058,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/08/14,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-10-11,2269.HK,21.33333206176757,21.36666679382324,19.78333282470703,20.799999237060547,20.799999237060547,30181806,0.0,0.0,LL,LLHLLH,20.066665649414062,2018-10-19,22.466665267944336,2018-10-22,23.26666641235352,19.78333282470703,CL1-2018/08/14,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2019-06-20,2269.HK,23.76666641235352,24.716665267944336,23.64999961853028,24.450000762939453,24.450000762939453,39965664,0.0,0.0,LH,LHLLHH,21.66666603088379,2019-06-25,24.91666603088379,2019-07-02,25.066665649414062,22.700000762939453,SB1-2019/06/20,False,False,False,False,False,True,1.0,4.0,1.0,2.0,1.0,23.37,25.066665649414062,26.763331298828124,,,,,,,
2019-07-15,2269.HK,23.75,24.33333206176757,23.36666679382324,24.299999237060547,24.299999237060547,10682064,0.0,0.0,LL,LLHHHL,28.316665649414062,2019-07-19,27.76666641235352,2019-07-29,27.11666679382324,22.76666641235352,BY1-2019/06/20,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2019-07-16,2269.HK,24.51666641235352,25.13333320617676,24.33333206176757,25.11666679382324,25.11666679382324,18333267,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2019/06/20,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2019-07-19,2269.HK,26.66666603088379,28.316665649414062,26.39999961853028,27.350000381469727,27.350000381469727,22269303,0.0,0.0,HH,HHHLLH,27.11666679382324,2019-07-29,28.11666679382324,2019-07-31,28.26666641235352,23.36666679382324,TP2-2019/06/20,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2022-10-28,2269.HK,40.54999923706055,43.0,38.59999847412109,38.79999923706055,38.79999923706055,88038160,0.0,0.0,LH,LHLLHH,35.0,2022-10-31,46.79999923706055,2022-11-08,48.5,37.5,SB1-2022/10/28,False,False,False,False,False,True,0.83,5.0,4.0,1.0,0.0,41.75,48.5,55.25,,,,,,,
2024-06-05,2269.HK,11.800000190734863,12.119999885559082,11.68000030517578,11.779999732971191,11.779999732971191,36865568,0.0,0.0,LH,LHLLHH,10.880000114440918,2024-06-11,12.539999961853027,2024-06-12,12.979999542236328,11.0,SB1-2024/06/05,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,11.93,12.979999542236328,14.029999084472657,,,,,,,
2024-06-13,2269.HK,12.539999961853027,12.84000015258789,11.920000076293944,12.279999732971191,12.279999732971191,117800376,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/06/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2024-07-08,2269.HK,11.199999809265137,11.260000228881836,10.65999984741211,10.779999732971191,10.779999732971191,50467623,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2024/06/05,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2024-01-04,2268.HK,32.150001525878906,32.45000076293945,31.299999237060547,32.25,32.25,236025,0.0,0.0,LH,LHLLHH,27.950000762939453,2024-01-08,32.70000076293945,2024-01-11,33.099998474121094,29.700000762939453,SB1-2024/01/04,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,30.52,33.099998474121094,35.67999694824219,,,,,,,
2024-01-12,2268.HK,32.70000076293945,32.70000076293945,30.049999237060547,30.200000762939453,30.200000762939453,971524,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2024/01/04,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2024-01-26,2268.HK,32.0,32.0,23.700000762939453,25.200000762939453,25.200000762939453,10284672,0.0,0.0,LL,LLLLLL,18.940000534057617,2024-01-31,17.360000610351562,2024-02-06,15.640000343322754,21.549999237060547,CL1-2024/01/04,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2025-06-25,2268.HK,42.25,43.04999923706055,41.54999923706055,41.84999847412109,41.84999847412109,3358558,0.0,0.0,LH,LHLLHH,38.79999923706055,2025-06-30,44.79999923706055,2025-07-04,45.04999923706055,38.84999847412109,SB1-2025/06/25,False,False,False,False,False,True,0.67,2.0,1.0,0.0,1.0,41.92,45.04999923706055,48.17999847412109,,,,,,,
2022-05-23,2252.HK,25.14999961853028,25.14999961853028,22.25,22.600000381469727,22.600000381469727,487000,0.0,0.0,LH,LHLLHH,20.350000381469727,2022-05-27,28.0,2022-06-09,31.799999237060547,20.5,SB1-2022/05/23,False,False,False,False,False,True,0.62,5.0,2.0,1.0,2.0,26.07,31.799999237060547,37.52999847412109,23.42280188889236,24.5933742731253,28.746704610012248,35.050616642398595,41.65129300484994,False,False
2022-09-09,2252.HK,28.5,29.600000381469727,27.200000762939453,29.0,29.0,1310500,0.0,0.0,LH,LHLLHH,16.399999618530273,2022-10-12,29.89999961853028,2022-10-24,34.5,17.100000381469727,SB1-2022/09/09,False,False,False,False,False,True,0.62,5.0,4.0,1.0,0.0,25.45,34.5,43.55,27.029119017627004,28.246019503017923,30.09661799827882,31.731941651370736,36.73485077909441,False,False
2022-11-09,2252.HK,28.39999961853028,28.950000762939453,24.64999961853028,26.450000762939453,26.450000762939453,6869500,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2022/09/09,True,False,False,False,False,False,0.0,,,,,,,,27.350476327486994,26.36428974569675,26.178500002788983,27.84918878752084,33.32951040363097,False,True
2022-12-06,2252.HK,32.0,36.70000076293945,30.850000381469727,35.45000076293945,35.45000076293945,4573500,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/09/09,False,True,False,False,False,False,0.0,,,,,,,,31.147601808987048,29.66697051364479,28.206880385581677,28.47881608111982,32.825342707649135,False,True
2023-10-06,2252.HK,18.299999237060547,18.86000061035156,18.34000015258789,18.57999992370605,18.57999992370605,241000,0.0,0.0,LH,LHLLHH,14.199999809265137,2023-10-24,20.799999237060547,2023-11-24,21.200000762939453,14.960000038146973,SB1-2023/10/06,False,False,False,False,False,True,0.7,16.0,7.0,4.0,5.0,17.7,21.200000762939453,24.700001525878907,17.911834670766716,17.905073281608793,18.55624074460248,20.04761771108753,24.228457673086343,False,False
