index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2021-02-16,0148.HK,35.900001525878906,37.04999923706055,35.45000076293945,36.59999847412109,26.61577033996582,1476000,0.0,0.0,34.23840362471755,33.49468407053804,32.058302667804426,29.87955352724055,26.464850611132903,True,True,True,False,1.5999984741210938,1.2000000476837156,1.8000000715255733,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2020/11/06,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,148.HK
2022-10-24,1501.HK,26.299999237060547,26.600000381469727,24.75,25.0,24.48173141479492,102000,0.0,0.0,26.375702076225476,26.45295329915227,26.09119849361869,24.53574518112046,24.05088687732584,False,False,False,False,1.8500003814697263,0.5964287349155969,0.8946431023733954,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/09/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1501.HK
2022-11-01,1501.HK,26.450000762939453,27.0,26.0,26.799999237060547,26.24441337585449,90200,0.0,0.0,26.62472136833501,26.55468648499247,26.2157842336984,24.776731233224,24.173248681218,True,True,True,False,1.0,0.7857144219534735,1.1785716329302105,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2022/09/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1501.HK
2022-11-02,1501.HK,26.5,28.799999237060547,26.100000381469727,28.700000762939453,28.10502815246582,87400,0.0,0.0,27.00204489462672,26.741235552640035,26.31320448974707,24.85441973876292,24.20931841892096,True,True,True,False,2.6999988555908203,0.8285715920584538,1.2428573880876803,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2022/09/27,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1501.HK
2022-11-07,1501.HK,30.0,30.89999961853028,30.0,30.549999237060547,29.91667556762696,16400,0.0,0.0,28.200368666125875,27.41671590226095,26.677072881912792,25.125858188814437,24.33492923566584,True,True,True,False,0.899999618530277,0.9000001271565757,1.3500001907348635,HH,HHHLHH,28.0,2022-11-10,29.0,2022-11-14,30.950000762939453,0.11,24.549999237060547,24.549999237060547,TP3-2022/09/27,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,,,1501.HK
2020-07-14,1508.HK,0.9900000095367432,0.9900000095367432,0.9300000071525574,0.9399999976158142,0.69891756772995,38112000,0.0,0.0,0.9463619201191568,0.906966951402386,0.8932328229161086,0.9414656350415744,1.106714045399377,False,False,True,False,0.0600000023841857,0.0366666714350382,0.0550000071525573,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/06/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1508.HK
2024-10-09,1508.HK,1.0299999713897705,1.0499999523162842,0.9100000262260436,0.9300000071525574,0.8882476091384888,125763000,0.0,0.0,0.9602154719030978,0.8523674658364586,0.7432371363990926,0.6643979805261605,0.5872021538305289,True,True,True,False,0.1399999260902406,0.0461538296479445,0.0692307444719167,HL,HLLHLL,1.0399999618530271,2024-10-10,0.8700000047683716,2024-10-15,0.8500000238418579,-0.18,0.6399999856948853,0.6200000047683716,BY1-2024/09/05,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1508.HK
2016-02-04,1513.HK,15.953573226928713,16.294946670532227,15.04323959350586,16.249431610107422,10.598862648010254,298923,0.0,0.0,15.81648612574552,15.729404712307026,15.98513315508501,16.569721040869275,17.200026268742572,False,False,False,False,1.2517070770263672,0.4307822499956403,0.6461733749934605,HL,HLLHLL,16.3859806060791,2016-02-05,14.770140647888184,2016-02-12,14.656349182128906,-0.11,14.15566635131836,14.15566635131836,BY1-2016/01/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1513.HK
2016-02-19,1513.HK,16.363222122192383,16.477014541625977,15.930813789367676,16.044605255126953,10.465264320373535,189227,0.0,0.0,15.846608317458251,15.76731162918524,15.92958376085058,16.452241920077793,17.111445883615673,False,False,False,False,0.5462007522583008,0.3711357850294851,0.5567036775442276,HH,HHHLLH,15.862539291381836,2016-02-23,16.11288070678711,2016-02-24,16.3859806060791,0.03,14.656349182128906,14.15566635131836,TP1-2016/01/13,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1513.HK
2015-01-07,1515.HK,14.5,14.539999961853027,13.720000267028809,14.0600004196167,11.524503707885742,3953000,0.0,0.0,13.933411935505768,13.886464213325583,13.871806931152172,13.448277043856638,12.54739481127836,True,True,True,False,0.8199996948242188,0.56125009059906,0.8418751358985899,HL,HLHHLL,15.960000038146973,2015-01-09,13.720000267028809,2015-01-19,13.4399995803833,-0.16,12.279999732971191,12.279999732971191,BY1-2014/12/10,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,1515.HK
2015-01-09,1515.HK,15.199999809265137,15.960000038146973,15.140000343322754,15.579999923706056,12.770394325256348,5106500,0.0,0.0,14.41823446769144,14.136428596189877,13.988084761177088,13.52410188725148,12.59236878474544,True,True,True,False,0.8199996948242188,0.6152941759894874,0.9229412639842312,HH,HHLLLH,13.4399995803833,2015-01-19,14.279999732971191,2015-01-22,14.4399995803833,0.07,13.0,12.279999732971191,TP1-2014/12/10,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,1515.HK
2018-02-28,1515.HK,10.380000114440918,10.420000076293944,9.81999969482422,10.020000457763672,8.418869972229004,21555100,0.0,0.0,10.6433051906431,10.686350287054871,10.532700745487434,10.321494803488635,10.288256389082386,False,False,False,False,0.600000381469723,0.417222181955973,0.6258332729339595,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1515.HK
2018-03-05,1515.HK,9.880000114440918,9.920000076293944,9.449999809265137,9.449999809265137,7.939951419830322,6669000,0.0,0.0,10.222321110955813,10.45781783354248,10.442745608806618,10.28764896593313,10.275305362158845,False,False,False,False,0.4700002670288068,0.408749938011169,0.6131249070167535,LL,LLLHLL,10.15999984741211,2018-03-15,9.619999885559082,2018-03-23,9.359999656677246,-0.08,9.449999809265137,9.449999809265137,CL1-2018/02/07,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1515.HK
2018-09-12,1515.HK,6.809999942779541,6.860000133514404,6.75,6.78000020980835,5.760023593902588,2866500,0.0,0.0,6.977747462076296,7.043924069832568,7.549562986940508,8.308153197418514,9.231815611002132,False,False,False,False,0.1100001335144043,0.256470568039838,0.384705852059757,HL,HLLHLL,7.349999904632568,2018-09-27,6.880000114440918,2018-10-04,6.699999809265137,-0.09,6.75,6.75,BY1-2018/08/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1515.HK
2018-10-16,1515.HK,6.099999904632568,6.239999771118164,6.039999961853027,6.079999923706055,5.165330410003662,1527592,0.0,0.0,6.480906043949407,6.714169224687639,7.088811477354043,7.7713895848142815,8.842945459009435,False,False,False,False,0.1999998092651367,0.2162500321865081,0.3243750482797622,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2018/08/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1515.HK
2023-08-08,1516.HK,2.490000009536743,2.490000009536743,2.2799999713897705,2.2799999713897705,1.7874011993408203,14278800,0.0,0.0,2.404219791819932,2.3410166037343094,2.3711240574836934,2.573270926289226,3.6009739986987754,False,False,False,False,0.2100000381469726,0.1321428673607963,0.1982143010411944,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/07/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1516.HK
2023-09-04,1516.HK,2.549999952316284,2.759999990463257,2.509999990463257,2.690000057220459,2.108819961547852,42705091,0.0,0.0,2.4394911100245933,2.368757663877997,2.3579081768579333,2.5010867521811604,3.430300946402949,False,False,True,False,0.25,0.1474999934434891,0.2212499901652336,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2023/07/20,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1516.HK
2023-09-22,1516.HK,2.4800000190734863,3.509999990463257,2.4200000762939453,3.3299999237060547,2.610546827316284,209948151,0.0,0.0,2.661583468753166,2.5690589256412406,2.478504270710036,2.5364984896657945,3.353856076777261,False,False,True,False,1.0899999141693115,0.1799999713897705,0.2699999570846558,HH,HHLLLH,2.259999990463257,2023-10-04,2.299999952316284,2023-10-10,2.539999961853028,0.12,2.2699999809265137,2.2699999809265137,TP2-2023/07/20,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1516.HK
2024-10-08,1516.HK,2.6700000762939453,2.6700000762939453,2.069999933242798,2.0799999237060547,1.8956362009048464,103438514,0.0,0.0,2.2732281342552385,2.0385317853064957,1.879511453891017,1.8518748767930764,2.0692086016907973,False,True,True,False,0.6000001430511475,0.1421428322792052,0.2132142484188079,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1516.HK
2025-08-20,1516.HK,1.9600000381469729,1.9900000095367432,1.909999966621399,1.940000057220459,1.940000057220459,32778965,0.0,0.0,1.8833152434559568,1.8531515781832648,1.8196993693697263,1.785519686669862,1.815655510093738,False,True,True,False,0.0800000429153442,0.0486666679382324,0.0730000019073487,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/07/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1516.HK
2025-08-27,1516.HK,1.7999999523162842,1.809999942779541,1.7100000381469729,1.7200000286102295,1.7200000286102295,47489248,0.0,0.0,1.8502313060667628,1.848567352414893,1.8242533973679536,1.7913157408085965,1.816899197535856,False,True,True,False,0.0999999046325681,0.0553333282470703,0.0829999923706055,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/07/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1516.HK
2002-08-29,0152.HK,2.5999999046325684,2.5999999046325684,2.549999952316284,2.5999999046325684,0.9477860927581788,355750,0.0,0.0,2.6268134604020514,2.679278713352757,2.8912932956114346,3.074667962107247,3.275012895263739,False,False,False,False,0.0499999523162841,0.0993333180745443,0.1489999771118165,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2002/08/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,152.HK
2002-10-03,0152.HK,2.3499999046325684,2.3499999046325684,2.200000047683716,2.240000009536743,0.8165544867515564,927500,0.0,0.0,2.390044246350048,2.465131220949478,2.6281844549711484,2.846213586107325,3.13638695479664,False,False,False,False,0.1499998569488525,0.0812499821186065,0.1218749731779098,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2002/08/07,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,152.HK
2004-06-18,0152.HK,2.900000095367432,2.900000095367432,2.75,2.8499999046325684,1.0520704984664917,2198750,0.0,0.0,2.974247936395824,2.945567921651827,3.0009855673928985,3.113656634399034,3.085239345170795,False,False,False,False,0.150000095367432,0.1099999586741129,0.1649999380111693,LL,LLLHHL,3.049999952316284,2004-06-30,3.0,2004-07-02,2.8499999046325684,-0.07,2.75,2.75,BY1-2004/05/12,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,152.HK
2009-10-28,0152.HK,5.699999809265137,5.699999809265137,5.400000095367432,5.400000095367432,2.228522300720215,7862988,0.0,0.0,5.591017436019708,5.539145277120186,5.565189765160107,5.414724441055381,5.204812845407591,False,False,False,False,0.2999997138977051,0.2224999904632568,0.3337499856948852,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/09/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,152.HK
2009-11-04,0152.HK,5.900000095367432,6.0,5.800000190734863,6.0,2.476135492324829,20496631,0.0,0.0,5.676955696724587,5.594547749878455,5.58483934946021,5.438712897875304,5.222767709693998,True,True,True,False,0.1999998092651367,0.2249999761581421,0.3374999642372132,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2009/09/22,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,152.HK
2018-10-10,0152.HK,15.5,15.800000190734863,15.260000228881836,15.539999961853027,9.47757625579834,2097747,0.0,0.0,15.555050050681164,15.312254810444012,15.084440986469335,15.23373148521989,15.149432716807285,False,False,True,False,0.5399999618530273,0.3773332595825195,0.5659998893737792,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/09/04,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,152.HK
2024-10-09,0152.HK,7.070000171661377,7.139999866485596,6.559999942779541,6.659999847412109,6.155862808227539,9209184,0.0,0.0,6.879783693006696,6.606242856312919,6.432600423402635,6.380639587513741,6.373306223070739,True,True,True,False,0.5799999237060547,0.2706666628519694,0.4059999942779541,HL,HLLHLL,7.019999980926514,2024-10-10,6.53000020980835,2024-10-15,6.429999828338623,-0.08,5.849999904632568,5.679999828338623,BY1-2024/09/05,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,152.HK
2021-11-22,1521.HK,4.190000057220459,4.199999809265137,4.110000133514404,4.119999885559082,4.119999885559082,2610000,0.0,0.0,4.227752108353041,4.3592592764772125,4.730054372858493,5.122558171375441,5.164623093525043,False,False,False,False,0.0899996757507324,0.1994444529215494,0.2991666793823242,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/11/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1521.HK
2021-11-24,1521.HK,4.210000038146973,4.5,4.210000038146973,4.420000076293945,4.420000076293945,3557078,0.0,0.0,4.260065480509987,4.352690635232789,4.698300869186324,5.090933502658089,5.151143894207122,False,False,False,False,0.2899999618530273,0.2005882543676039,0.3008823815514059,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2021/11/03,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1521.HK
2021-12-02,1521.HK,4.579999923706055,4.829999923706055,4.360000133514404,4.659999847412109,4.659999847412109,8508826,0.0,0.0,4.43830628561745,4.414088924725756,4.654224947335794,5.022884574719627,5.1200487444827,False,False,False,False,0.4699997901916504,0.2099999539992388,0.3149999309988582,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2021/11/03,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1521.HK
2021-12-08,1521.HK,4.889999866485596,5.260000228881836,4.889999866485596,4.909999847412109,4.909999847412109,10066938,0.0,0.0,4.631065290612461,4.523790730671337,4.670959674077085,5.003051920203254,5.108818857194253,False,False,False,False,0.3700003623962402,0.2523529249079087,0.3785293873618631,HH,HHLLLH,3.5,2021-12-22,3.9800000190734863,2022-01-04,4.019999980926514,0.15,3.5799999237060547,3.5799999237060547,TP3-2021/11/03,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,1521.HK
2022-01-21,1521.HK,4.0,4.070000171661377,3.900000095367432,3.920000076293945,3.920000076293945,1560000,0.0,0.0,4.026470587620587,4.0135115700124,4.1680882578941,4.522311344891967,4.85754241744884,False,False,False,False,0.1700000762939448,0.177999989191691,0.2669999837875365,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/01/04,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1521.HK
2022-02-11,1521.HK,3.4600000381469727,3.5199999809265137,3.1600000858306885,3.289999961853028,3.289999961853028,8746000,0.0,0.0,3.663080243345264,3.79748476426761,4.000121478966928,4.361006913914535,4.760955512016429,False,False,False,False,0.3599998950958252,0.2193749696016312,0.3290624544024468,LL,LLLHHL,3.890000104904175,2022-02-21,3.450000047683716,2022-02-22,3.430000066757202,-0.12,3.1600000858306885,3.1600000858306885,CL1-2022/01/04,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1521.HK
2023-04-21,1521.HK,2.4600000381469727,2.5299999713897705,2.4200000762939453,2.490000009536743,2.490000009536743,1612000,0.0,0.0,2.4973752111780634,2.456602486574184,2.4820261513881547,2.5119615038131857,2.7559406288564863,False,False,False,False,0.1099998950958252,0.1086666584014892,0.1629999876022339,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/03/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1521.HK
2023-06-02,1521.HK,2.150000095367432,2.1600000858306885,2.069999933242798,2.069999933242798,2.069999933242798,1750000,0.0,0.0,2.1662491544073945,2.2134036031036954,2.30247830615886,2.3896917024377298,2.651228375587583,False,False,False,False,0.0900001525878906,0.0770588061388801,0.1155882092083202,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/03/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,1521.HK
2018-09-26,1523.HK,1.0399999618530271,1.1100000143051147,1.0,1.0800000429153442,0.6564478874206543,120000,0.0,0.0,1.069807436278696,1.0532735066410637,1.1066819068557885,1.2401773300186574,1.3608633144893407,False,False,False,False,0.1100000143051147,0.0246153748952425,0.0369230623428638,HL,HLLHLL,1.090000033378601,2018-09-28,0.9900000095367432,2018-10-08,0.949999988079071,-0.13,0.8500000238418579,0.8500000238418579,BY1-2018/08/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1523.HK
2018-10-25,1523.HK,1.0299999713897705,1.0399999618530271,1.0099999904632568,1.0299999713897705,0.6260564923286438,192000,0.0,0.0,1.0335856244995023,1.0325960068351112,1.065892935202825,1.1759107011964294,1.316222382563425,False,False,False,False,0.0299999713897702,0.0184615483650794,0.0276923225476191,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/10/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,1523.HK
2018-10-31,1523.HK,1.0700000524520874,1.1200000047683716,1.0700000524520874,1.1299999952316284,0.6868388652801514,744000,0.0,0.0,1.0675169277488343,1.050804651427203,1.0696061836351625,1.169343879046314,1.309104132946177,False,False,False,False,0.0499999523162841,0.0215384776775653,0.032307716516348,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2018/10/10,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1523.HK
2018-11-01,1523.HK,1.1299999952316284,1.149999976158142,1.1200000047683716,1.1200000047683716,0.6807606220245361,848000,0.0,0.0,1.07705930538875,1.056821638674261,1.071582411914896,1.1683667726249685,1.3075973271439634,False,False,False,False,0.0299999713897705,0.0230769377488356,0.0346154066232534,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2018/08/27,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,1523.HK
2018-11-02,1523.HK,1.159999966621399,1.2000000476837158,1.159999966621399,1.2000000476837158,0.7293863296508789,1648000,0.0,0.0,1.0994121676241984,1.0692719351098658,1.0766183976313204,1.1689931741112802,1.3067399783036426,False,False,False,False,0.0400000810623168,0.0253846370256864,0.0380769555385296,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2018/10/10,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,1523.HK
2018-11-06,1523.HK,1.1799999475479126,1.2899999618530271,1.1799999475479126,1.2899999618530271,0.7840903401374817,3536000,0.0,0.0,1.1490279801374672,1.0988448461841327,1.0896350532467565,1.1719911872561852,1.305762851373801,False,False,True,False,0.1100000143051145,0.0378571621009281,0.0567857431513922,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2018/10/10,False,False,False,False,False,True,True,False,False,False,0.0,0,0,False,,,1523.HK
